id;category;subcategory;manufacturer;brand_owner;brand;sub-brand;flavour;description;rating;location;image
21611957725;Spice;Hot Sauce;El Yucateco;El Yucateco;El Yucateco;;Salsa Picante Roja de Chile Habanero;;2;Helsinki;
93656714636;Spice;Hot Sauce;TW Garner Food Co.;TW Garner Food Co.;Texas Pete;;Original Hot Sauce;;3;Helsinki;
55770580703;Spice;Hot Sauce;L Catterton;L Catterton;Cholula Hot Sauce;;Original;;4;Helsinki;
76327245568;Spice;Hot Sauce;Indo Baltic;Indo Baltic;Healthy Boy Brand;;Red Sriracha Hot Child Sauce;;3;Helsinki;
42601083228;Spice;Hot Sauce;Haugen-Gruppen;Haugen-Gruppen;Frank’s;Red Hot ;Chili’N’Lime;;2;Helsinki;
98928096325;Spice;Hot Sauce;Haugen-Gruppen;Haugen-Gruppen;Frank’s;Red Hot ;Xtra Hot;;3;Helsinki;
88345339961;Spice;Hot Sauce;Kal’s Specialty Foods;Kal’s Specialty Foods;Kal’s Specialty Foods;;DeBitch Hot Chili Kastike;;4;Helsinki;
33130006211;Spice;Hot Sauce;Hot Ones ;Hot Ones ;Hot Ones ;;The Last Dab: Apollo;;4;Helsinki;
99111442506;Spice;Hot Sauce;Da’Bomb;Da’Bomb;Da’Bomb;;Evolution;;2;Helsinki;
59706098939;Spice;Hot Sauce;13 Angry Scorpions;13 Angry Scorpions;13 Angry Scorpions;;Jekyll & Hyde;Hot Ones Season 17;4;Helsinki;
50504175106;Spice;Hot Sauce;PuckerButt Pepper Company;PuckerButt Pepper Company;PuckerButt Pepper Company;;Extra Mean Green Original;Medium Heat;3;Helsinki;
21737243395;Spice;Hot Sauce;Dawson's Hot Sauce;Dawson's Hot Sauce;Dawson's Hot Sauce;;Cedar Smoked Garlic;;5;Helsinki;
55089864999;Spice;Hot Sauce;Marie Sharp’s;Marie Sharp’s;Marie Sharp’s;;Red Hornet Sauce;Extra Fiery;5;Helsinki;
31659327050;Spice;Hot Sauce;Marie Sharp’s;Marie Sharp’s;Marie Sharp’s;;Smokin' Marie;Habanero Pepper Sauce;5;Helsinki;
46328598150;Spice;Kebab;Korv-Görans Kebab;Korv-Görans Kebab;Görans;;Kebabkastike;;2;Helsinki;
90432592882;Spice;Kebab;Tapola;Tapola;Tapolan;;Abu Fuad Hot;;3,5;Helsinki;
14687437616;Spice;Balsamico;E. Gavrielides;E. Gavrielides;Filos;Deluxe;Balsamico;;4;Helsinki;
47019619817;Spice;Soy;Kikkoman Foods;Kikkoman Foods;Kikkoman;;Soy Sauce;Naturally Brewed;4;Helsinki;
86089080298;Spice;Soy;Yamasa Corporation;SOK;Rainbow;;Japanilainen soijakastike;;;Helsinki;
12380911761;Spice;Mustard;Lunden Jalostaja;Lunden Jalostaja;Auran;;Väkevä Sinappi;;4;Helsinki;
84274266555;Spice;Mustard;Unilever Foods;Unilever Foods;Maille;;Dijon Originale;;4;Helsinki;
76295226434;Spice;Mustard;Colman’s of Norwich;Colman’s of Norwich;Colman’s of Norwich;;Original English Mustard;;2;Helsinki;
23370078827;Spice;Mustard;O. Kavli;O. Kavli;Johnny’s;;Klassika Senap Sötstark;;3,5;Helsinki;
83703188595;Spice;Mustard;O. Kavli;O. Kavli;Johnny’s;;Senap Grovstark;;3;Helsinki;
16084524785;Spice;Mustard;Poppamies;Poppamies;Poppamies;;Väkevä Sinappi;;4;Helsinki;
39152205588;Spice;Garlic Sauce;Poppamies;Poppamies;Poppamies;;Liquid Garlic Spice Sauce;;2;Helsinki;
17917204158;Spice;Sweet Chili Sauce;Fine Foods;Fine Foods;Spice Up!;;Makea Thai Chilikastike;;3;Helsinki;
84649222718;Spice;Salsa;Kal’s Specialty Foods;Kal’s Specialty Foods;Kal’s Specialty Foods;;Mini Deep Freeze Salsa;;4;Helsinki;
90057402903;Spice;Salsa;Kesko;Kesko;Pirkka ;Salsa;Vahva;Dippi;2,5;Helsinki;
18579135346;Spice;‘Nduja;Lejos;Lejos;Hungry Chef;;‘Nduja;Calabrialainen Salamilevite;3,5;Helsinki;
19037660500;Spice;Dip;Merschbrock-Wiese Gewürz;SOK;Rainbow;;Onion & Chili;;4;Helsinki;
66430537793;Spice;Dip;Merschbrock-Wiese Gewürz;SOK;Rainbow;;Taco;;2;Helsinki;
33283102817;Spice;Dip;Merschbrock-Wiese Gewürz;SOK;Rainbow;;Dipmix;;3,5;Helsinki;
40646313174;Spice;Dip;Meira;Kesko;Pirkka;Dipmix ;Paahdettu Sipuli;;3;Helsinki;
18265355822;Spice;Dip;Meira;Kesko;Pirkka;Dipmix ;American;;3;Helsinki;
83042058704;Spice;Dip;Meira;Kesko;Pirkka;Dipmix ;Taco;;2;Helsinki;
86537714651;Spice;Dip;Meira;Kesko;Pirkka;Dipmix ;Valkosipuli;;3;Helsinki;
86535250905;Spice;Dip;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Crusti Croc;;Sweet Chili;;4;Helsinki;
52722556081;Spice;Dip;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Crusti Croc;;Tzatziki;;4;Helsinki;
39778035842;Spice;Dip;Orkla Confectionery & Snacks;Orkla;Taffel;;American;;2;Helsinki;
56744683757;Spice;Dip;Orkla Confectionery & Snacks;Orkla;Taffel;;3 Sipulia;;3,5;Helsinki;
32823031639;Spice;Dip;Orkla Confectionery & Snacks;Orkla;Taffel;;Valkosipuli;;3;Helsinki;
65036616848;Spice;Dip;Orkla Confectionery & Snacks;Orkla;Taffel;;Nacho Cheese Dip;;3;Helsinki;
15023956987;Spice;Dip;Orkla Confectionery & Snacks;Orkla;Taffel;;Hot Chili;;2;Helsinki;
98819334562;Spice;Dip;Orkla Confectionery & Snacks;Orkla;OLW;Dipmix;3XLOK;;3;Helsinki;
21776993257;Spice;Dip;Orkla Confectionery & Snacks;Orkla;OLW;Dipmix;Chili Cream Cheese;;4;Helsinki;
37968347211;Spice;Dip;Orkla Confectionery & Snacks;Orkla;OLW;Dipmix;Ranch;;4;Helsinki;
61221597881;Spice;Dip;Orkla Confectionery & Snacks;Orkla;OLW;Dipmix;Fresh Island;;2;Helsinki;
28819327066;Spice;Dip;Orkla Confectionery & Snacks;Orkla;OLW;Dipmix;Sweet Child;;3,5;Helsinki;
76119380416;Spice;Dip;Santa Maria;Santa Maria;Santa Maria;DIP MIX ;Paprika Chili;;3;Helsinki;
68516666888;Spice;Dip;Estrella;Estrella;Estrella;;Ranch Dipmix;;3;Helsinki;
44906828726;Spice;Dip;Estrella;Estrella;Estrella;;Hot Holiday Dip Mix;;2;Helsinki;
68663876687;Spice;Dip;Estrella;Estrella;Estrella;;Garlic & Chili Dipmix;;3;Helsinki;
25757395829;Spice;Dip;Estrella;Estrella;Estrella;;Roasted Paprika with Garlic Dipmix;;4;Helsinki;
88611621481;Spice;Dip;Poppamies;Poppamies;Poppamies;;Dipmix Bacon & Cheese;;4;Helsinki;
43716923295;Spice;Other;Poppamies;Poppamies;Poppamies;;Awesome Sauce;;4;Helsinki;
52471584455;Spice;Wings;Hot Wings;Hot Wings;Siipiweikot;;X-Hot;;2;Helsinki;
30398731572;Spice;Wings;Suomen Siipiravintolat;Suomen Siipiravintolat;Hook;Siipikastike;Hot;;2;Helsinki;
64152456861;Chocolate;Bar;Mondelez;Mondelez;Marabou;Crisp! ;Puffed Rice and Toffee;;2;Helsinki;
30760792418;Chocolate;Bar;Mondelez;Mondelez;Marabou;Crisp! ;Peanut and Toffee;;3,5;Helsinki;
81297343219;Chocolate;Bar;Mondelez;Mondelez;Marabou;Japp;Original;;3;Helsinki;
99011355532;Chocolate;Bar;Mondelez;Mondelez;Marabou;Japp ;All Nuts;;3;Helsinki;
69008658687;Chocolate;Bar;Mondelez;Mondelez;Marabou;;Dubbel Nougat;;2;Helsinki;
43042754355;Chocolate;Bar;Mondelez;Mondelez;Marabou;;Strawberry;;3;Helsinki;
56793238768;Chocolate;Bar;Mondelez;Mondelez;Marabou;;Pigall;;3;Helsinki;
57087589363;Chocolate;Bar;Mondelez;Mondelez;Marabou;;Oreo;;3;Helsinki;
40461572305;Chocolate;Bar;Mondelez;Mondelez;Marabou;Smil;Caramel;;3;Helsinki;
38563512675;Chocolate;Bar;Mondelez;Mondelez;Daim;;Lemon;Limited Edition;2;Helsinki;
38470280966;Chocolate;Bar;Mondelez;Mondelez;Daim;;Mint;Limited Edition ;3;Helsinki;
26937196541;Chocolate;Bar;Mondelez;Mondelez;Daim;;Original;;4;Helsinki;
87436000408;Chocolate;Bar;Mondelez;Mondelez;Daim;;Caramel Latte;Limited Edition;4;Helsinki;
95802863825;Chocolate;Bar;Mondelez;Mondelez;Marabou;;Bubbly Mjölkchoklad;;2;Helsinki;
52063045568;Chocolate;Bar;Mondelez;Mondelez;Daim;;Liquorice;;3;Helsinki;
48911586450;Chocolate;Bar;Mondelez;Mondelez;Marabou;Premium Fin ;86% Kakao;;4;Helsinki;
75714296070;Chocolate;Bar;Mondelez;Mondelez;Marabou;Premium Fin ;70% Kakao;;4;Helsinki;
80400985722;Chocolate;Bar;Cloetta;Cloetta;Tupla;Double Layer ;Liquorice;;2;Helsinki;
67722541715;Chocolate;Bar;Cloetta;Cloetta;Tupla;Double Layer ;Caramel;;3,5;Helsinki;
76990192068;Chocolate;Bar;Cloetta;Cloetta;Tupla;Double Layer ;White Nougat;;3;Helsinki;
15673487924;Chocolate;Bar;Cloetta;Cloetta;Tupla;Double Layer ;Mint;;3;Helsinki;
92427092598;Chocolate;Bar;Cloetta;Cloetta;Tupla;Double Layer ;Maple Syrup;;4;Helsinki;
97792175170;Chocolate;Bar;Cloetta;Cloetta;Tupla;;Roasted Corn;;2;Helsinki;
71065912512;Chocolate;Bar;Cloetta;Cloetta;Tupla;;Maxi;;3;Helsinki;
49187595346;Chocolate;Bar;Cloetta;Cloetta;Tupla;;Nuts & Raisins;;4;Helsinki;
14773992517;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;;Original;;4;Helsinki;
95794713996;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;Chunky;Original;;2;Helsinki;
93876812006;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;Chunky ;White;;3;Helsinki;
38989014684;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;Chunky ;Salted Caramel Pop Corn;;3;Helsinki;
57742684204;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;Chunky ;Cookie Dough;;2;Helsinki;
51682051966;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;Chunky ;New York Cheesecake;;3;Helsinki;
56999205673;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;Chunky ;Peanut Butter;;4;Helsinki;
65673951132;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;;Chunky Salted Caramel Fudge ;;4;Helsinki;
95012986664;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;;Ruby;;2;Helsinki;
53471243939;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;;Gold Caramel;;3,5;Helsinki;
54774860767;Chocolate;Bar;Nestlé;Nestlé;Kit Kat;;Cookies & Cream Flavoured;;3;Helsinki;
75949167779;Chocolate;Bar;Nestlé;Nestlé;Nesquik;;Maxi Choco;;3,5;Helsinki;
92007592931;Chocolate;Bar;Nestlé;Nestlé;Lion;;Original;;3;Helsinki;
67429252569;Chocolate;Bar;Nestlé;Nestlé;Lion;;White;;2;Helsinki;
27173215933;Chocolate;Bar;Nestlé;Nestlé;Lion;;Peanut;;3;Helsinki;
45220412514;Chocolate;Bar;Nestlé;Nestlé;Lion;;Black White;;4;Helsinki;
61696381446;Chocolate;Bar;Nestlé;Nestlé;Lion;;Latte;;4;Helsinki;
33243947311;Chocolate;Bar;Nestlé;Nestlé;Lion;;Coconut;;2;Helsinki;
60910020609;Chocolate;Bar;Nestlé;Nestlé;Lion;;Choco;;3,5;Helsinki;
62796195940;Chocolate;Bar;Ferrero;Ferrero;Kinder;;Bueno ;;3;Helsinki;
38506596218;Chocolate;Bar;Ferrero;Ferrero;Kinder;;Bueno White;;3;Helsinki;
76058530462;Chocolate;Bar;Ferrero;Ferrero;Kinder;;Maxi;;2;Helsinki;
26930187091;Chocolate;Bar;Ferrero;Ferrero;Kinder;;Country;;4;Helsinki;
82841245372;Chocolate;Bar;Ferrero;Ferrero;Duplo;;Original;;2;Helsinki;
43143110041;Chocolate;Bar;Ferrero;Ferrero;Ferrero;;Hanuta;;3,5;Helsinki;
33804793093;Chocolate;Bar;Mars;Mars;Bounty;;Original;;3;Helsinki;
74290072678;Chocolate;Bar;Mars;Mars;Twix;;Original;;3;Helsinki;
80903350633;Chocolate;Bar;Mars;Mars;Twix;;White;;2;Helsinki;
39616153465;Chocolate;Bar;Mars;Mars;Twix;;Ginger Cookie;;3;Helsinki;
27708578416;Chocolate;Bar;Mars;Mars;Twix;;Creamy Peanut Butter;;4;Helsinki;
94656060421;Chocolate;Bar;Mars;Mars;Twix;;Salted Caramel;;4;Helsinki;
54797355416;Chocolate;Bar;Mars;Mars;Snickers ;;Original;;2;Helsinki;
48807986571;Chocolate;Bar;Mars;Mars;Snickers;;Crisper;;3,5;Helsinki;
26806903843;Chocolate;Bar;Mars;Mars;Snickers;;White;Limited Edition;3;Helsinki;
92451285538;Chocolate;Bar;Mars;Mars;Snickers;;Extra Caramel;Limited Edition;3;Helsinki;
19492214813;Chocolate;Bar;Mars;Mars;Snickers;;Creamy Peanut Butter;;2;Helsinki;
73343132577;Chocolate;Bar;Mars;Mars;Mars;;Original;;3;Helsinki;
74631787784;Chocolate;Bar;Mars;Mars;Milky Way;;Original;;4;Helsinki;
75795522768;Chocolate;Bar;Mars;Mars;Milky Way;;Simply Caramel;;4;Helsinki;
92509133263;Chocolate;Bar;Mars;Mars;Milky Way;;Crispy Rolls;;2;Helsinki;
25224568009;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;;DaCapo;;3;Helsinki;
75189669001;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;;Jim ;;3;Helsinki;
17014630561;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;;Pätkis;;2;Helsinki;
56569786432;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;;Fazerina;;2;Helsinki;
54534120943;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Kookos Maitosuklaa;;3;Helsinki;
43670645849;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Vadelmajogurtti;;4;Helsinki;
17640075212;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Valkoista suklaata ja maitosuklaata;;4;Helsinki;
60637029851;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Popcorn Maitosuklaa;;2;Helsinki;
95208286629;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Karamelliä, merisuolaa & maitosuklaata;;3,5;Helsinki;
39613905280;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Chili & Crisps ja maitosuklaata;;3;Helsinki;
68771515477;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Tumma Suklaa;;3;Helsinki;
73096583712;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Maitosuklaa;;2;Helsinki;
90398404799;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Sitruunajogurtti & Marenki Maitosuklaa;;3;Helsinki;
17652833211;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Kismet;Original;;3;Helsinki;
28578228760;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Kismet;Omar;;2;Helsinki;
79572864768;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Kismet;Geisha;;3;Helsinki;
51218918820;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Kismet;Fazerina;;4;Helsinki;
91671458360;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Kismet;Marianne;;4;Helsinki;
35904096060;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Kismet;Islanti;;2;Helsinki;
12830148214;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Kismet;Re-mix;Fruit & Salmiac;3,5;Helsinki;
19430888715;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Kismet;Dumle;;3;Helsinki;
56754232214;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Dumle;Snacks;;3;Helsinki;
37164725680;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;;Fami;;2;Helsinki;
40232140988;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;;Pääsiäispatukka;;3;Helsinki;
23556995083;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Geisha;Crispy;;4;Helsinki;
58037027401;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Geisha;Cruncy;;4;Helsinki;
67840582765;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;Geisha;Taste of Peanut;Milk Chocolate;3;Helsinki;
95134242657;Chocolate;Bar;Fazer Makeiset;Fazer;Fazer;;Fazermint ;;3;Helsinki;
58582505056;Chocolate;Bar;Orkla Confectionary & Snacks;Orkla;Nidar Smash! ;;Original;;2;Helsinki;
25897573876;Chocolate;Bar;Orkla Confectionary & Snacks;Orkla;Nidar Smash! ;;Salt Karamell;;3,5;Helsinki;
37516934696;Chocolate;Bar;August Storck;August Storck;Werthee's;;Original;;3;Helsinki;
73510805027;Chocolate;Bar;Orkla Confectionery & Snacks;Orkla;Panda;;Ahaa;;2;Helsinki;
48762795800;Chocolate;Bar;Cloetta;Cloetta;Royal;;Maitosuklaa;;4;Helsinki;
45913789870;Chocolate;Bar;Cloetta;Cloetta;Royal;;Valkosuklaakrispi;;4;Helsinki;
94766230556;Chocolate;Bar;Cloetta;Cloetta;Royal;;Pähkinäsuklaa;;2;Helsinki;
21772975551;Chocolate;Bar;Cloetta;Cloetta;Royal;;Paahdettu Hasselpähkinä;;3,5;Helsinki;
14000617566;Chocolate;Bar;Cloetta;Cloetta;Center;;Toffee;;3;Helsinki;
45962073491;Chocolate;Bar;Rubezahl Schokoladen;Rubezahl Schokoladen;Sun Rice;;Classic Choco;;3;Helsinki;
71705214091;Chocolate;Bar;ABK;ABK;Who said Muuu?;;Original;;2;Helsinki;
56116425768;Chocolate;Bar;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Mister Choc;;Caramel & Biscuit;;3;Helsinki;
58188697967;Chocolate;Bar;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Mister Choc;;Wafer & Caramel;;4;Helsinki;
68467910100;Chocolate;Bar;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Mister Choc;;Choco & Caramel;;4;Helsinki;
21727582523;Chocolate;Bar;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Mister Choc;;Cocos & Choco;;2;Helsinki;
86457779812;Chocolate;Bar;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Mister Choc;;Peanut & Choco;;3,5;Helsinki;
17299283084;Chocolate;Bar;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Mister Choc;Mount One;Classic White;;3,5;Helsinki;
39678975090;Chocolate;Bar;Lidl Stiftung & Co.;Lidl Stiftung & Co.;Mister Choc;Mount One ;Classic;;3;Helsinki;
75815530293;Chocolate;Bar;Brunberg;Brunberg;Brunberg;;Vadelmatryffeli;;3;Helsinki;
78176867419;Chocolate;Bar;Brunberg;Brunberg;Brunberg;;Moccatryffeli;;3;Helsinki;
61717047707;Chocolate;Bar;The Hershey Company;The Hershey Company;Hershey's;;Cookies 'N' Creme;;2;Helsinki;
28707247021;Chocolate;Bar;The Hershey Company;The Hershey Company;Reese's;;Nutrageous;;3;Helsinki;
32279598863;Chocolate;Bar;The Hershey Company;The Hershey Company;Reese's;;Overload;Pretzels, Caramel, Peanut Butter, And Peanuts Covered With Chocolate Flavour Coating;4,5;Helsinki;
15192720413;Chocolate;Bar;Kesko;Kesko;Pirkka;;Keksitoffeesuklaa;;4;Helsinki;
98676368143;Chocolate;Bar;Kesko;Kesko;Pirkka;;Pähkinätoffeesuklaa;;4;Helsinki;
64312207462;Chocolate;Bar;Kesko;Kesko;Pirkka;;Nougattoffeesuklaa;;2;Helsinki;
54126231094;Chocolate;Bar;KCL;KCL;KCL;;Double Chocolate With Layer of Magnum Chocolate And an Indulgent Chocolate Filling;;3;Helsinki;
77082894729;Chocolate;Bar;KCL;KCL;KCL;;Double Peanut Butter With Layer Containing Peanut Butter and Caramel Coated in Magnum Chocolate;;3;Helsinki;
45631203170;Chocolate;Bar;Leader Foods;Leader Foods;Haukkaus;;Maitosuklaa & Minttu;;2;Helsinki;
79701391456;Chocolate;Bar;Leader Foods;Leader Foods;Haukkaus;;Valkosuklaa & Karkki;;3;Helsinki;
39713014988;Chocolate;Bar;Alfred Ritter & Co.;Alfred Ritter & Co.;Ritter Sport;;Strawberry Yogurt;;4;Helsinki;
77549903495;Chocolate;Bar;Alfred Ritter & Co.;Alfred Ritter & Co.;Ritter Sport;;Whole Hazelnut;;4;Helsinki;
26371066271;Chocolate;Bar;Alfred Ritter & Co.;Alfred Ritter & Co.;Ritter Sport;;Coconut;;2;Helsinki;
70906465012;Chocolate;Bar;Alfred Ritter & Co.;Alfred Ritter & Co.;Ritter Sport;;Marhaba;;3,5;Helsinki;
27551704119;Chocolate;Bar;Alfred Ritter & Co.;Alfred Ritter & Co.;Ritter Sport;;Honey Salted Almonds;;3;Helsinki;
63560379037;Chocolate;Bar;Alfred Ritter & Co.;Alfred Ritter & Co.;Ritter Sport;;Dark Almond & Orange;;3;Helsinki;
34350500527;Chocolate;Bar;Alfred Ritter & Co.;Alfred Ritter & Co.;Ritter Sport;;Caramelized Almonds;Winter Edition;4;Helsinki;
55701918951;Chocolate;Bar;Cemoi chocolatier ;SOK;Rainbow;;Milkkispatukat;;2;Helsinki;
66827763167;Chocolate;Bar;Toms Confectionery Group ;Toms Confectionery Group ;Yankie;;Original;;3;Helsinki;
96052385074;Chocolate;Bar;Toms Confectionery Group ;Toms Confectionery Group ;Yankie;;Lakrids;;4;Helsinki;
88362024683;Chocolate;Bar;Konditer Kubani;Konditer Kubani;Peanut Boom;;Original;;2;Helsinki;
73603892095;Chocolate;Bar;Lidl Stiftung & Co.;Lidl Stiftung & Co.;J.D.Gross;;Ruby valkosuklaatäyte;;3;Helsinki;
77562586112;Chocolate;Bar;Cadbury;Cadbury;Cadbury;;Double Decker;;4;Helsinki;
53739844370;Chocolate;Bar;Tony’s Chocolonely;Tony’s Chocolonely;Tony’s Chocolonely;;51% dark chocolate almond sea salt;;4;Helsinki;
90926209506;Chocolate;Bar;Tony’s Chocolonely;Tony’s Chocolonely;Tony’s Chocolonely;;70% dark chocolate;;2;Helsinki;
28231315421;Chocolate;Bar;Dammenberg;Dammenberg;Dammenberg;;Worry Free Gingerbread;;3,5;Helsinki;
17363139092;Chocolate;Bar;Lindt & Sprungli;Lindt & Sprungli;Lindt Lindor;;Orange;;3;Helsinki;
60206955119;Chocolate;Bar;Lindt & Sprungli;Lindt & Sprungli;Lindt Lindor;;Salted Caramel;;2;Helsinki;
85969077093;Chocolate;Bar;Lindt & Sprungli;Lindt & Sprungli;Lindt Lindor;;Milk;;3;Helsinki;
99007285506;Chocolate;Bar;Lir Chocolates;Lir Chocolates;Baileys;;Chocolate Truffle Bar with Baileys;;4;Helsinki;
65399278488;Chocolate;Bar;Hersey’s;Hersey’s;Hersey’s;;Cookies’N'Mint;;3;Helsinki;
96827041858;Chocolate;Bar;Hersey’s;Hersey’s;Hersey’s;;Strawberries’N’Crème;;4;Helsinki;
87359095139;Chocolate;Bar;Kinnerton Confectionery Company;Kinnerton Confectionery Company;Nomo;;Caramel & Sea Salt Choc Bar;;4;Helsinki;
83995962470;Chocolate;Bar;LUB Foods;LUB Foods;Nick’s;;Peanuts’n’fudge;;4;Helsinki;
78351825625;Chocolate;Slab;Mondelez;Mondelez;Marabou;Big Taste ;Japp Peanut Caramel;;4;Helsinki;
45940511021;Chocolate;Slab;Mondelez;Mondelez;Marabou;Big Taste ;Black Saltlaktrits;;4;Helsinki;
83795356340;Chocolate;Slab;Mondelez;Mondelez;Marabou;Big Taste ;Toffee Whole Nut;;2;Helsinki;
52390451124;Chocolate;Slab;Mondelez;Mondelez;Marabou;Big Taste ;Almond Caramel;;3,5;Helsinki;
23309252723;Chocolate;Slab;Mondelez;Mondelez;Marabou;Big Taste ;Nutty Choco Wafer;;3;Helsinki;
60424659193;Chocolate;Slab;Mondelez;Mondelez;Marabou;;Apelsin Arokant;;3,5;Helsinki;
90255791627;Chocolate;Slab;Mondelez;Mondelez;Marabou;;Peppar Kaka;Limited Edition;3;Helsinki;
27280609938;Chocolate;Slab;Fazer Makeiset;Fazer;Fazer;;Salmiakkisuklaa ;;3,5;Helsinki;
23924290997;Chocolate;Slab;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Piparkakku Winter Edition;;3;Helsinki;
45379883032;Chocolate;Slab;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Salty Toffee Crunch;;4;Helsinki;
52695125555;Chocolate;Slab;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Caramel Popcorn;;4;Helsinki;
69372978938;Chocolate;Slab;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Raspberry & Liquorice in Milk Chocolate;;3,5;Helsinki;
80210766476;Chocolate;Slab;Fazer Makeiset;Fazer;Fazer;Karl Fazer;Dumle Banana;Totally bananas;2;Helsinki;
20580236311;Chocolate;Slab;Orkla Confectionery & Snacks;Orkla;Panda;;Salmiakkivalkosuklaa;;3;Helsinki;
88192943541;Chocolate;Slab;Kesko;Kesko;Pirkka;;Mansikkajogurtti;;3,5;Helsinki;
19699300913;Chocolate;Slab;Maitre Truffout;Maitre Truffout;Maitre Truffout;;Choc´n Rice;;3;Helsinki;
37482895702;Chocolate;Slab;Konditoria pH7;Konditoria pH7;pH7 Bakery;;Ruby;;3;Helsinki;
83701088335;Chocolate;Slab;Konditoria pH8;Konditoria pH8;pH7 Bakery;;Suola -Caramel Maitosuklaa;Cocoa 31%;3,5;Helsinki;
29692227975;Chocolate;Slab;Valrhona;Valrhona;Valrhona;Noir;Guanaja 70% Cacao ;Dark chocolate;4;Helsinki;
12446581266;Chocolate;Slab;Valrhona;Valrhona;Valrhona;Noir;Abinao 85% Cacao;Dark chocolate;3;Helsinki;
42386926984;Chocolate;Slab;Kultasuklaa;Kultasuklaa;Kultasuklaa;;Maitosuklaa;;4;Helsinki;
63568249569;Chocolate;Slab;Darrell Lea;Darrell Lea;Darrell Lea;Bullets;Liquorice;Dark Chocolate;3,5;Tokyo;IMG_3026
99809758362;Chocolate;Slab;Lotte;Lotte;Lotte;Crunky;モナ王;;3;Tokyo;IMG_2506
38020769636;Chocolate;Slab;Cadbury;Cadbury;Cadbury;Marvelous Creations;Jelly Popping Candy Beanies in Dairy Milk Chocolate;;4;Tokyo;IMG_2182
77015067076;Chocolate;Slab;Meiji;Meiji;Meiji;;White Chocolate;;3,5;Tokyo;IMG_3800
96265039962;Chocolate;Other;Mondelez;Mondelez;Marabou;;Oreo Eggs ;;3;Helsinki;
56923386694;Chocolate;Other;Fazer Makeiset;Fazer;Fazer;Dumle;Eggs;;3,5;Helsinki;
47493622909;Chocolate;Other;Argenta Schokoladenmanufaktur;Argenta Schokoladenmanufaktur;Dipe Eggs Chocolate Creme;;Original;;4;Helsinki;
91012315992;Chocolate;Other;Schwartauer Werke;Schwartauer Werke;Corny Big;;White Chocolate;;2;Helsinki;
49873980108;Chocolate;Other;Konditoria pH7;Konditoria pH7;pH7 Bakery;;Kardemumma;;3,5;Helsinki;
31277795565;Chocolate;Other;The Hershey Company;The Hershey Company;Reese's;;Rounds;;3;Helsinki;
